user_loc,fr_loc,scaled_sci
Angola,Timor-Leste,3649
Angola,Tunisia,2106
Angola,Tonga,942
Angola,Türkiye,1414
Angola,Trinidad and Tobago,2834
Angola,"Taiwan, Province of China",144
Angola,"Tanzania, United Republic of",20535
Angola,Ukraine,618
Angola,Uganda,17318
Angola,United States,941
Angola,Uruguay,1364
Angola,Uzbekistan,493
Angola,Saint Vincent and the Grenadines,3876
Angola,Viet Nam,733
Angola,Vanuatu,1795
Angola,Samoa,889
Angola,Kosovo,641
Angola,Mayotte,5804
Angola,South Africa,23587
Angola,Zambia,28759
Angola,Zimbabwe,11986
Argentina,United Arab Emirates,737
Argentina,Antigua and Barbuda,836
Argentina,Albania,574
Argentina,Armenia,631
Argentina,Angola,1235
Argentina,Argentina,1863542
Argentina,Austria,1270
Argentina,Australia,1624
Argentina,Aruba,6051
Argentina,Azerbaijan,234
Argentina,Bosnia and Herzegovina,442
Argentina,Barbados,598
Argentina,Bangladesh,213
Argentina,Belgium,1192
Argentina,Burkina Faso,472
Argentina,Bulgaria,616
Argentina,Bahrain,495
Argentina,Burundi,312
Argentina,Benin,1953
Argentina,Brunei Darussalam,304
Argentina,"Bolivia, Plurinational State of",35162
Argentina,Brazil,3259
Argentina,Bahamas,826
Argentina,Bhutan,185
Argentina,Botswana,256
Argentina,Belarus,705
Argentina,Belize,1858
Argentina,Canada,961
Argentina,"Congo, The Democratic Republic of the",430
Argentina,Central African Republic,422
Argentina,Congo,617
Argentina,Switzerland,3379
Argentina,Côte d'Ivoire,906
Argentina,Chile,18643
Argentina,Cameroon,673
Argentina,Colombia,8548
Argentina,Costa Rica,7421
Argentina,Cabo Verde,1027
Argentina,Curaçao,3060
Argentina,Cyprus,1130
Argentina,Czechia,514
Argentina,Germany,1442
Argentina,Djibouti,257
Argentina,Denmark,2096
Argentina,Dominican Republic,8529
Argentina,Algeria,1013
Argentina,Ecuador,7662
Argentina,Estonia,532
Argentina,Egypt,590
Argentina,Spain,15275
Argentina,Ethiopia,200
Argentina,Finland,625
Argentina,Fiji,211
Argentina,"Micronesia, Federated States of",97
Argentina,France,1320
Argentina,Gabon,529
Argentina,United Kingdom,889
Argentina,Grenada,867
Argentina,Georgia,372
Argentina,French Guiana,1519
Argentina,Ghana,1051
Argentina,Gambia,2655
Argentina,Guinea,470
Argentina,Guadeloupe,956
Argentina,Equatorial Guinea,2884
Argentina,Greece,1098
Argentina,Guatemala,4826
Argentina,Guam,283
Argentina,Guinea-Bissau,776
Argentina,Guyana,1143
Argentina,Hong Kong,346
Argentina,Honduras,5543
Argentina,Croatia,1135
Argentina,Haiti,2543
Argentina,Hungary,579
Argentina,Indonesia,191
Argentina,Ireland,1732
Argentina,Isle of Man,725
Argentina,India,144
Argentina,Iceland,1487
Argentina,Italy,4058
Argentina,Jersey,686
Argentina,Jamaica,878
Argentina,Jordan,510
Argentina,Japan,417
Argentina,Kenya,428
Argentina,Kyrgyzstan,129
Argentina,Cambodia,109
Argentina,Kiribati,244
Argentina,Comoros,166
Argentina,"Korea, Republic of",343
Argentina,Kuwait,435
Argentina,Cayman Islands,2487
Argentina,Kazakhstan,312
Argentina,Lao People's Democratic Republic,104
Argentina,Lebanon,789
Argentina,Saint Lucia,628
Argentina,Sri Lanka,346
Argentina,Liberia,795
Argentina,Lesotho,161
Argentina,Lithuania,480
Argentina,Luxembourg,2136
Argentina,Latvia,531
Argentina,Libya,299
Argentina,Morocco,2176
Argentina,"Moldova, Republic of",282
Argentina,Montenegro,1366
Argentina,Madagascar,539
Argentina,North Macedonia,672
Argentina,Mali,500
Argentina,Myanmar,81
Argentina,Mongolia,180
Argentina,Macao,294
Argentina,Martinique,625
Argentina,Mauritania,407
Argentina,Malta,2688
Argentina,Mauritius,466
Argentina,Maldives,472
Argentina,Malawi,189
Argentina,Mexico,5546
Argentina,Malaysia,218
Argentina,Mozambique,797
Argentina,New Caledonia,383
Argentina,Niger,375
Argentina,Nigeria,612
Argentina,Nicaragua,6314
Argentina,Netherlands,1217
Argentina,Norway,802
Argentina,Nepal,131
Argentina,New Zealand,2728
Argentina,Oman,365
Argentina,Panama,6770
Argentina,Peru,11511
Argentina,French Polynesia,556
Argentina,Papua New Guinea,217
Argentina,Philippines,478
Argentina,Pakistan,490
Argentina,Poland,369
Argentina,Puerto Rico,4145
Argentina,Portugal,2462
Argentina,Paraguay,191952
Argentina,Qatar,543
Argentina,Réunion,328
Argentina,Romania,631
Argentina,Serbia,935
Argentina,Rwanda,347
Argentina,Saudi Arabia,368
Argentina,Solomon Islands,222
Argentina,Seychelles,439
Argentina,Sweden,1058
Argentina,Singapore,376
Argentina,Slovenia,1258
Argentina,Slovakia,439
Argentina,Sierra Leone,907
Argentina,Senegal,1566
Argentina,Suriname,799
Argentina,Sao Tome and Principe,1115
Argentina,El Salvador,5133
Argentina,Eswatini,227
Argentina,Chad,236
Argentina,Togo,832
Argentina,Thailand,123
Argentina,Tajikistan,233
Argentina,Timor-Leste,364
Argentina,Tunisia,1708
Argentina,Tonga,221
Argentina,Türkiye,408
Argentina,Trinidad and Tobago,1536
Argentina,"Taiwan, Province of China",233
Argentina,"Tanzania, United Republic of",338
Argentina,Ukraine,427
Argentina,Uganda,685
Argentina,United States,1488
Argentina,Uruguay,62303
Argentina,Uzbekistan,158
Argentina,Saint Vincent and the Grenadines,475
Argentina,Viet Nam,247
Argentina,Vanuatu,100
Argentina,Samoa,184
Argentina,Kosovo,369
Argentina,Mayotte,198
Argentina,South Africa,250
Argentina,Zambia,369
Argentina,Zimbabwe,192
Austria,United Arab Emirates,4558
Austria,Antigua and Barbuda,3522
Austria,Albania,19997
Austria,Armenia,6442
Austria,Angola,639
Austria,Argentina,1270
Austria,Austria,8174253
Austria,Australia,5680
Austria,Aruba,3662
Austria,Azerbaijan,2578
Austria,Bosnia and Herzegovina,312840
Austria,Barbados,2120
Austria,Bangladesh,542
Austria,Belgium,13983
Austria,Burkina Faso,955
Austria,Bulgaria,40713
Austria,Bahrain,2178
Austria,Burundi,679
Austria,Benin,2766
Austria,Brunei Darussalam,867
Austria,"Bolivia, Plurinational State of",670
Austria,Brazil,959
Austria,Bahamas,2219
Austria,Bhutan,1157
Austria,Botswana,579
Austria,Belarus,4669
Austria,Belize,1212
Austria,Canada,4474
Austria,"Congo, The Democratic Republic of the",911
Austria,Central African Republic,776
Austria,Congo,1282
Austria,Switzerland,103987
Austria,Côte d'Ivoire,898
Austria,Chile,1390
Austria,Cameroon,1447
Austria,Colombia,932
Austria,Costa Rica,2275
Austria,Cabo Verde,3928
Austria,Curaçao,3786
Austria,Cyprus,15231
Austria,Czechia,20745
Austria,Germany,94662
Austria,Djibouti,6750
Austria,Denmark,13630
Austria,Dominican Republic,4096
Austria,Algeria,776
Austria,Ecuador,830
Austria,Estonia,8845
Austria,Egypt,2370
Austria,Spain,8224
Austria,Ethiopia,1988
Austria,Finland,10308
Austria,Fiji,713
Austria,"Micronesia, Federated States of",469
Austria,France,6431
Austria,Gabon,938
Austria,United Kingdom,9074
Austria,Grenada,2729
Austria,Georgia,7893
Austria,French Guiana,1075
Austria,Ghana,2239
Austria,Gambia,16002
Austria,Guinea,1525
Austria,Guadeloupe,1563
Austria,Equatorial Guinea,1963
Austria,Greece,17363
Austria,Guatemala,578
Austria,Guam,1275
Austria,Guinea-Bissau,3802
Austria,Guyana,347
Austria,Hong Kong,2169
Austria,Honduras,411
Austria,Croatia,120554
Austria,Haiti,335
Austria,Hungary,138438
Austria,Indonesia,344
Austria,Ireland,11662
Austria,Isle of Man,6688
Austria,India,312
Austria,Iceland,25700
Austria,Italy,17629
Austria,Jersey,8251
Austria,Jamaica,2005
Austria,Jordan,3331
Austria,Japan,1518
Austria,Kenya,2119
Austria,Kyrgyzstan,1776
Austria,Cambodia,488
Austria,Kiribati,214
Austria,Comoros,147
Austria,"Korea, Republic of",1145
Austria,Kuwait,2352
Austria,Cayman Islands,11591
Austria,Kazakhstan,1336
Austria,Lao People's Democratic Republic,373
Austria,Lebanon,8423
Austria,Saint Lucia,2326
Austria,Sri Lanka,1216
Austria,Liberia,1204
Austria,Lesotho,307
Austria,Lithuania,6246
Austria,Luxembourg,53894
Austria,Latvia,10714
Austria,Libya,1107
Austria,Morocco,1330
Austria,"Moldova, Republic of",14191
Austria,Montenegro,65760
Austria,Madagascar,723
Austria,North Macedonia,126223
Austria,Mali,815
Austria,Myanmar,150
Austria,Mongolia,6279
Austria,Macao,1839
Austria,Martinique,1278
Austria,Mauritania,496
Austria,Malta,24663
Austria,Mauritius,2342
Austria,Maldives,3329
Austria,Malawi,405
Austria,Mexico,692
Austria,Malaysia,634
Austria,Mozambique,448
Austria,New Caledonia,1151
Austria,Niger,637
Austria,Nigeria,1853
Austria,Nicaragua,765
Austria,Netherlands,17798
Austria,Norway,12104
Austria,Nepal,842
Austria,New Zealand,5253
Austria,Oman,1658
Austria,Panama,1172
Austria,Peru,812
Austria,French Polynesia,1462
Austria,Papua New Guinea,329
Austria,Philippines,1365
Austria,Pakistan,1124
Austria,Poland,15110
Austria,Puerto Rico,839
Austria,Portugal,9027
Austria,Paraguay,1114
Austria,Qatar,3203
Austria,Réunion,1217
Austria,Romania,91149
Austria,Serbia,221432
Austria,Rwanda,836
Austria,Saudi Arabia,1817
Austria,Solomon Islands,240
Austria,Seychelles,7151
Austria,Sweden,16537
Austria,Singapore,2811
Austria,Slovenia,176074
Austria,Slovakia,72087
Austria,Sierra Leone,1715
Austria,Senegal,1362
Austria,Suriname,616
Austria,Sao Tome and Principe,1055
Austria,El Salvador,461
Austria,Eswatini,380
Austria,Chad,445
Austria,Togo,1344
Austria,Thailand,1083
Austria,Tajikistan,2371
Austria,Timor-Leste,284
Austria,Tunisia,4520
Austria,Tonga,789
Austria,Türkiye,14259
Austria,Trinidad and Tobago,1131
Austria,"Taiwan, Province of China",904
Austria,"Tanzania, United Republic of",914
Austria,Ukraine,4890
Austria,Uganda,2269
Austria,United States,2710
Austria,Uruguay,1522
Austria,Uzbekistan,1228
Austria,Saint Vincent and the Grenadines,1851
Austria,Viet Nam,315
Austria,Vanuatu,651
Austria,Samoa,381
Austria,Kosovo,113697
Austria,Mayotte,508
Austria,South Africa,885
Austria,Zambia,620
Austria,Zimbabwe,994
Australia,United Arab Emirates,11931
Australia,Antigua and Barbuda,3514
Australia,Albania,2268
Australia,Armenia,1277
Australia,Angola,291
Australia,Argentina,1624
Australia,Austria,5680
Australia,Australia,1780129
Australia,Aruba,2719
Australia,Azerbaijan,443
Australia,Bosnia and Herzegovina,7830
Australia,Barbados,4314
Australia,Bangladesh,1765
Australia,Belgium,4143
Australia,Burkina Faso,210
Australia,Bulgaria,1578
Australia,Bahrain,6822
Australia,Burundi,4547
Australia,Benin,380
Australia,Brunei Darussalam,11472
Australia,"Bolivia, Plurinational State of",337
Australia,Brazil,1749
Australia,Bahamas,3131
Australia,Bhutan,47252
Australia,Botswana,3484
Australia,Belarus,1051
Australia,Belize,1245
Australia,Canada,15832
Australia,"Congo, The Democratic Republic of the",868
Australia,Central African Republic,1119
Australia,Congo,465
Australia,Switzerland,10447
Australia,Côte d'Ivoire,298
Australia,Chile,2907
Australia,Cameroon,556
Australia,Colombia,2728
Australia,Costa Rica,1216
Australia,Cabo Verde,714
Australia,Curaçao,2561
Australia,Cyprus,15743
Australia,Czechia,2560
Australia,Germany,5747
Australia,Djibouti,1577
Australia,Denmark,7728
Australia,Dominican Republic,466
Australia,Algeria,234
Australia,Ecuador,531
Australia,Estonia,11743
Australia,Egypt,1061
Australia,Spain,3120
Australia,Ethiopia,3032
Australia,Finland,6137
Australia,Fiji,116638
Australia,"Micronesia, Federated States of",3687
Australia,France,3684
Australia,Gabon,364
Australia,United Kingdom,27247
Australia,Grenada,2718
Australia,Georgia,605
Australia,French Guiana,897
Australia,Ghana,2045
Australia,Gambia,2967
Australia,Guinea,1253
Australia,Guadeloupe,1541
Australia,Equatorial Guinea,582
Australia,Greece,10798
Australia,Guatemala,301
Australia,Guam,7620
Australia,Guinea-Bissau,242
Australia,Guyana,989
Australia,Hong Kong,21965
Australia,Honduras,285
Australia,Croatia,7071
Australia,Haiti,316
Australia,Hungary,2571
Australia,Indonesia,1580
Australia,Ireland,50323
Australia,Isle of Man,28000
Australia,India,2661
Australia,Iceland,8133
Australia,Italy,5875
Australia,Jersey,41540
Australia,Jamaica,1718
Australia,Jordan,2469
Australia,Japan,4713
Australia,Kenya,4726
Australia,Kyrgyzstan,379
Australia,Cambodia,4751
Australia,Kiribati,42671
Australia,Comoros,199
Australia,"Korea, Republic of",4343
Australia,Kuwait,5002
Australia,Cayman Islands,31267
Australia,Kazakhstan,429
Australia,Lao People's Democratic Republic,3265
Australia,Lebanon,25219
Australia,Saint Lucia,2274
Australia,Sri Lanka,24725
Australia,Liberia,9270
Australia,Lesotho,265
Australia,Lithuania,2191
Australia,Luxembourg,6495
Australia,Latvia,2382
Australia,Libya,348
Australia,Morocco,479
Australia,"Moldova, Republic of",465
Australia,Montenegro,6157
Australia,Madagascar,330
Australia,North Macedonia,25484
Australia,Mali,277
Australia,Myanmar,1933
Australia,Mongolia,6609
Australia,Macao,15510
Australia,Martinique,1208
Australia,Mauritania,245
Australia,Malta,42147
Australia,Mauritius,24360
Australia,Maldives,9402
Australia,Malawi,1608
Australia,Mexico,483
Australia,Malaysia,13754
Australia,Mozambique,521
Australia,New Caledonia,13699
Australia,Niger,287
Australia,Nigeria,1399
Australia,Nicaragua,342
Australia,Netherlands,8011
Australia,Norway,8424
Australia,Nepal,25772
Australia,New Zealand,209359
Australia,Oman,4356
Australia,Panama,925
Australia,Peru,880
Australia,French Polynesia,7249
Australia,Papua New Guinea,25860
Australia,Philippines,7257
Australia,Pakistan,2435
Australia,Poland,1523
Australia,Puerto Rico,1085
Australia,Portugal,4518
Australia,Paraguay,563
Australia,Qatar,9406
Australia,Réunion,2275
Australia,Romania,1473
Australia,Serbia,6394
Australia,Rwanda,2330
Australia,Saudi Arabia,2493
Australia,Solomon Islands,55722
Australia,Seychelles,25956
Australia,Sweden,9471
Australia,Singapore,35503
Australia,Slovenia,5203
Australia,Slovakia,2187
Australia,Sierra Leone,7835
Australia,Senegal,393
Australia,Suriname,950
Australia,Sao Tome and Principe,396
Australia,El Salvador,842
Australia,Eswatini,1104
Australia,Chad,537
Australia,Togo,567
Australia,Thailand,3810
Australia,Tajikistan,456
Australia,Timor-Leste,29900
Australia,Tunisia,586
Australia,Tonga,381475
Australia,Türkiye,1218
Australia,Trinidad and Tobago,2489
Australia,"Taiwan, Province of China",5936
Australia,"Tanzania, United Republic of",1211
Australia,Ukraine,628
Australia,Uganda,4002
Australia,United States,6142
Australia,Uruguay,2541
Australia,Uzbekistan,412
Australia,Saint Vincent and the Grenadines,2251
Australia,Viet Nam,3032
Australia,Vanuatu,104880
Australia,Samoa,190020
Australia,Kosovo,1865
Australia,Mayotte,477
Australia,South Africa,4001
Australia,Zambia,2290
Australia,Zimbabwe,13012
Aruba,United Arab Emirates,3359
Aruba,Antigua and Barbuda,174684
Aruba,Albania,910
Aruba,Armenia,269
Aruba,Angola,1214
Aruba,Argentina,6051
Aruba,Austria,3662
Aruba,Australia,2719
Aruba,Aruba,427209236
Aruba,Azerbaijan,328
Aruba,Bosnia and Herzegovina,604
Aruba,Barbados,46859
Aruba,Bangladesh,242
Aruba,Belgium,16663
Aruba,Burkina Faso,767
Aruba,Bulgaria,2368
Aruba,Bahrain,4283
Aruba,Burundi,535
Aruba,Benin,5750
Aruba,Brunei Darussalam,2642
Aruba,"Bolivia, Plurinational State of",2637
Aruba,Brazil,2033
Aruba,Bahamas,49472
Aruba,Bhutan,292
Aruba,Botswana,539
Aruba,Belarus,523
Aruba,Belize,15412
Aruba,Canada,9476
Aruba,"Congo, The Democratic Republic of the",766
Aruba,Central African Republic,971
Aruba,Congo,1411
Aruba,Switzerland,7787
Aruba,Côte d'Ivoire,1082
Aruba,Chile,30058
Aruba,Cameroon,1252
Aruba,Colombia,104816
Aruba,Costa Rica,23095
Aruba,Cabo Verde,2168
Aruba,Curaçao,18000312
Aruba,Cyprus,2840
Aruba,Czechia,1430
Aruba,Germany,3546
Aruba,Djibouti,396
Aruba,Denmark,2090
Aruba,Dominican Republic,195759
Aruba,Algeria,635
Aruba,Ecuador,24238
Aruba,Estonia,1257
Aruba,Egypt,601
Aruba,Spain,17563
Aruba,Ethiopia,259
Aruba,Finland,2060
Aruba,Fiji,4963
Aruba,"Micronesia, Federated States of",1956
Aruba,France,2509
Aruba,Gabon,1105
Aruba,United Kingdom,4666
Aruba,Grenada,269008
Aruba,Georgia,412
Aruba,French Guiana,107863
Aruba,Ghana,2019
Aruba,Gambia,4246
Aruba,Guinea,801
Aruba,Guadeloupe,112172
Aruba,Equatorial Guinea,2891
Aruba,Greece,1953
Aruba,Guatemala,2618
Aruba,Guam,7233
Aruba,Guinea-Bissau,747
Aruba,Guyana,89092
Aruba,Hong Kong,2294
Aruba,Honduras,3426
Aruba,Croatia,1546
Aruba,Haiti,113154
Aruba,Hungary,1804
Aruba,Indonesia,263
Aruba,Ireland,2696
Aruba,Isle of Man,2656
Aruba,India,389
Aruba,Iceland,5297
Aruba,Italy,3683
Aruba,Jersey,5061
Aruba,Jamaica,108127
Aruba,Jordan,779
Aruba,Japan,867
Aruba,Kenya,1192
Aruba,Kyrgyzstan,134
Aruba,Cambodia,233
Aruba,Kiribati,490
Aruba,Comoros,611
Aruba,"Korea, Republic of",353
Aruba,Kuwait,2589
Aruba,Cayman Islands,146256
Aruba,Kazakhstan,691
Aruba,Lao People's Democratic Republic,204
Aruba,Lebanon,7065
Aruba,Saint Lucia,70389
Aruba,Sri Lanka,503
Aruba,Liberia,2019
Aruba,Lesotho,460
Aruba,Lithuania,940
Aruba,Luxembourg,7848
Aruba,Latvia,1248
Aruba,Libya,364
Aruba,Morocco,1268
Aruba,"Moldova, Republic of",589
Aruba,Montenegro,7065
Aruba,Madagascar,539
Aruba,North Macedonia,1297
Aruba,Mali,682
Aruba,Myanmar,80
Aruba,Mongolia,255
Aruba,Macao,2756
Aruba,Martinique,46491
Aruba,Mauritania,444
Aruba,Malta,10176
Aruba,Mauritius,3261
Aruba,Maldives,2043
Aruba,Malawi,601
Aruba,Mexico,2759
Aruba,Malaysia,554
Aruba,Mozambique,759
Aruba,New Caledonia,986
Aruba,Niger,588
Aruba,Nigeria,1354
Aruba,Nicaragua,4770
Aruba,Netherlands,646910
Aruba,Norway,3718
Aruba,Nepal,371
Aruba,New Zealand,2300
Aruba,Oman,1089
Aruba,Panama,49504
Aruba,Peru,21774
Aruba,French Polynesia,2370
Aruba,Papua New Guinea,2389
Aruba,Philippines,4418
Aruba,Pakistan,498
Aruba,Poland,700
Aruba,Puerto Rico,39012
Aruba,Portugal,6359
Aruba,Paraguay,4200
Aruba,Qatar,3960
Aruba,Réunion,2216
Aruba,Romania,1414
Aruba,Serbia,1579
Aruba,Rwanda,561
Aruba,Saudi Arabia,1557
Aruba,Solomon Islands,511
Aruba,Seychelles,4386
Aruba,Sweden,4212
Aruba,Singapore,2350
Aruba,Slovenia,4482
Aruba,Slovakia,1624
Aruba,Sierra Leone,2095
Aruba,Senegal,1615
Aruba,Suriname,983281
Aruba,Sao Tome and Principe,1030
Aruba,El Salvador,3225
Aruba,Eswatini,640
Aruba,Chad,803
Aruba,Togo,1413
Aruba,Thailand,245
Aruba,Tajikistan,209
Aruba,Timor-Leste,413
Aruba,Tunisia,874
Aruba,Tonga,2533
Aruba,Türkiye,477
Aruba,Trinidad and Tobago,85165
Aruba,"Taiwan, Province of China",773
Aruba,"Tanzania, United Republic of",692
Aruba,Ukraine,369
Aruba,Uganda,1558
Aruba,United States,13231
Aruba,Uruguay,6391
Aruba,Uzbekistan,141
Aruba,Saint Vincent and the Grenadines,86054
Aruba,Viet Nam,173
Aruba,Vanuatu,1514
Aruba,Samoa,914
Aruba,Kosovo,728
Aruba,Mayotte,1267
Aruba,South Africa,700
Aruba,Zambia,743
Aruba,Zimbabwe,473
Azerbaijan,United Arab Emirates,2948
Azerbaijan,Antigua and Barbuda,505
Azerbaijan,Albania,1300
Azerbaijan,Armenia,158036
Azerbaijan,Angola,910
Azerbaijan,Argentina,234
Azerbaijan,Austria,2578
Azerbaijan,Australia,443
Azerbaijan,Aruba,328
Azerbaijan,Azerbaijan,7487254
Azerbaijan,Bosnia and Herzegovina,3537
Azerbaijan,Barbados,261
Azerbaijan,Bangladesh,637
Azerbaijan,Belgium,1411
Azerbaijan,Burkina Faso,1133
Azerbaijan,Bulgaria,2950
Azerbaijan,Bahrain,1514
Azerbaijan,Burundi,643
Azerbaijan,Benin,4939
Azerbaijan,Brunei Darussalam,709
Azerbaijan,"Bolivia, Plurinational State of",194
Azerbaijan,Brazil,264
Azerbaijan,Bahamas,475
Azerbaijan,Bhutan,169
Azerbaijan,Botswana,548
Azerbaijan,Belarus,18325
Azerbaijan,Belize,203
Azerbaijan,Canada,1133
Azerbaijan,"Congo, The Democratic Republic of the",824
Azerbaijan,Central African Republic,1043
Azerbaijan,Congo,1107
Azerbaijan,Switzerland,2662
Azerbaijan,Côte d'Ivoire,1974
Azerbaijan,Chile,180
Azerbaijan,Cameroon,1956
Azerbaijan,Colombia,269
Azerbaijan,Costa Rica,255
Azerbaijan,Cabo Verde,591
Azerbaijan,Curaçao,250
Azerbaijan,Cyprus,9649
Azerbaijan,Czechia,2334
Azerbaijan,Germany,4767
Azerbaijan,Djibouti,805
Azerbaijan,Denmark,839
Azerbaijan,Dominican Republic,645
Azerbaijan,Algeria,656
Azerbaijan,Ecuador,223
Azerbaijan,Estonia,9022
Azerbaijan,Egypt,627
Azerbaijan,Spain,678
Azerbaijan,Ethiopia,710
Azerbaijan,Finland,1108
Azerbaijan,Fiji,183
Azerbaijan,"Micronesia, Federated States of",132
Azerbaijan,France,1041
Azerbaijan,Gabon,862
Azerbaijan,United Kingdom,1038
Azerbaijan,Grenada,336
Azerbaijan,Georgia,57903
Azerbaijan,French Guiana,268
